component 0,component 1,component 2,class
1.802450694354698,0.24818560664836783,0.6250076864136638,0.0
2.565772011441887,-0.2193828042088934,0.9722798501440107,0.0
2.7487995466034656,-1.2538781768004288,0.4794977289801918,0.0
3.1731122821871893,-0.9852990414898773,1.4041084005721098,0.0
3.0602121323426643,-1.4228031055638057,1.4597966558522117,0.0
3.0126067407318993,-1.830127316600745,1.289505978740066,0.0
2.9944539922379856,-1.9586101303179377,1.5341455739365093,0.0
2.9321653114041255,-1.9847961214910266,1.6496246579515275,0.0
2.890240629662485,-2.086453394822401,1.560693985113333,0.0
1.6723667135362412,2.942469428028276,1.2251950942438559,0.0
2.0426210886169014,2.3547680055469553,0.8615173019697878,0.0
1.8801103009678666,2.3573579035198557,0.48365401193933477,0.0
1.6175236193009714,1.9459535496287574,0.2513784992703456,0.0
1.686525069260742,1.2921115418200617,-0.8958516524113007,0.0
2.0883267185006686,0.7154058236971613,-1.6316579349861786,0.0
2.331398789773483,0.2786360528809075,-1.7224830870347245,0.0
1.890034645710633,-0.18649796089345938,-1.0778181795441268,0.0
2.1297952808451406,-0.6498567010723879,-0.2381383996012256,0.0
2.0524918797276546,-0.7900273323480549,0.7490107419303891,0.0
2.406120241629301,-0.6051505703587893,1.3742471779736847,0.0
2.5365791619438216,-1.0666371500132608,0.813351752378381,0.0
2.9197618283308944,-0.9453165959540378,1.3059124484772542,0.0
2.7005783942715276,-1.3685737443239645,1.431832764677797,0.0
2.30249909431008,-1.4819680282626961,1.7031479743489206,0.0
2.5597130662573058,-1.3357178360092319,2.199721007636819,0.0
2.4634663432122688,-1.430171641431651,2.4999128432948745,0.0
2.5309799424737953,-1.5406510729027414,2.639584778701789,0.0
0.09494523663047277,2.296093118298453,-0.9815494352037294,0.0
1.0194106403353707,2.133655059873818,-1.069841282310014,0.0
0.5024653580470599,1.8405515961206105,-1.2061758791389996,0.0
0.382864546246661,1.657875339326387,-0.8835942901156519,0.0
1.2485020789492678,1.3702573654682293,-0.75051416827076,0.0
2.0100699602265024,0.612266271569995,-1.0319904681100993,0.0
2.5556833202363793,0.13952194190966707,-1.5992613348276539,0.0
2.7318941831977517,0.2445467886143389,-1.05186417711979,0.0
2.248910249994879,-0.4849427123708793,-0.44903226432032567,0.0
2.083934037815014,-0.366724476240742,0.7739788354093879,0.0
2.4914773920682656,-0.5771670901481926,1.409858623287197,0.0
2.9707280822958646,-0.7864579095012051,1.7858926968685864,0.0
3.0093996062010686,-1.1555852645377402,1.6570287068313063,0.0
0.8638359384979082,2.7762410279199523,1.7728167104485817,0.0
1.2912357637632499,2.8785104882027865,1.3646865127168566,0.0
1.4910230048613433,2.5473861811839775,0.9954146869242789,0.0
1.5603243663225754,2.2613159493896116,0.6762690988294896,0.0
1.456993902515074,1.9566669679103268,0.12407529160396288,0.0
1.6543234304863002,2.081611928189418,-0.4224349318175269,0.0
1.7518332466663766,1.744178990011326,-0.8179074208345539,0.0
1.8283965653703003,1.2949107835909912,-1.048351073832842,0.0
1.672812571579586,1.0104852820658707,-1.1763468982320588,0.0
1.2847179009057677,0.7935125372379411,-1.2426081363159274,0.0
1.0660220573693202,0.33669444665253173,-0.9874508225120396,0.0
1.5145868141070271,-0.30849794220202886,-0.21634398158347012,0.0
2.2029657418778212,-0.7054665213241947,0.38857141556033925,0.0
2.524531798879721,-0.940507057794733,0.6619970034765823,0.0
2.6799046021588917,-1.0457720628681855,1.1461851155359242,0.0
2.746289780764252,-1.142717349424731,1.6404431972126525,0.0
1.3706372884784142,2.6953602247145594,0.3205634929739742,0.0
2.17072764941777,3.159118174204623,-0.10775202325734395,0.0
1.7129908595964833,2.903713592406987,-0.7534929513742517,0.0
1.440348291320205,2.5266885749455574,-0.9023625952880601,0.0
1.6337827188991123,1.9470367237819886,-0.9969632423111903,0.0
1.8848601583862958,1.3411841405469522,-1.376334003503152,0.0
2.4770004901832223,1.3538567349114787,-1.468267252815764,0.0
1.9162490330770554,0.9161237428908996,-1.7349110555390443,0.0
1.742003519825075,0.5003432465804301,-1.7884170669290622,0.0
2.3410946662377374,0.4060109920060225,-1.4058962194344353,0.0
2.2949955568336042,-0.34552931541709914,-1.1615731449046742,0.0
2.6461844036185704,-0.8480243560470746,-0.8934251230652133,0.0
3.110490650225474,-0.8878837841043666,-0.4917624169263813,0.0
3.084018884351664,-0.8698951102121277,0.11084030687713238,0.0
3.009010800439226,-1.0504641463319269,0.5804366401217413,0.0
2.9569684755544774,-1.2017754755082557,0.9302656761619514,0.0
3.156172112704121,-1.4204579725849598,1.1396712467399577,0.0
1.604385757444061,3.6302281610832496,1.8643370025025492,0.0
1.3006557771468874,3.3534079381995014,1.3829055141537083,0.0
1.1549563219911307,3.1971040453467894,0.8487486255971303,0.0
1.547936997935747,3.0870308166816613,0.8851626318473261,0.0
1.866142740529694,2.8903644990736415,0.6286802599605105,0.0
1.786061235342517,2.6251732044713605,0.05592741298533947,0.0
1.4006868108944543,2.2016558194076663,-0.17208376608327217,0.0
1.4234219742912801,1.9371738010689714,-0.4570488776998266,0.0
1.5259273910067568,1.6684435695388964,-0.7789936221993431,0.0
1.2257088511441447,1.26325826009961,-0.8492651721664067,0.0
1.0425825605876367,0.8310854310774705,-0.9297525111321886,0.0
0.8984624562533565,0.45435323498343794,-0.7665760251863284,0.0
1.0605999113584137,0.03985384078350346,-0.10435662275642099,0.0
1.7379765795229851,-0.2768350038167431,0.37300051790077027,0.0
2.0988079025214295,-0.5262620126475124,0.640371524169738,0.0
2.275857809463004,-0.6278062894800953,0.8259164198870835,0.0
2.3274485159024256,-0.7667906562630984,0.9975700397733562,0.0
2.3186754707784134,-0.930673502654627,1.378535387741926,0.0
2.4174664253083358,-1.072245770166455,1.6624991725885996,0.0
2.472110698294995,-1.143674107845345,1.8897209787950897,0.0
2.310691235935134,-1.3066643956225956,1.981083593776802,0.0
2.3048389643308815,3.4127134102157646,1.326772190859755,0.0
2.137624146696807,3.068049174575163,1.1676214995245529,0.0
1.8628779831966231,2.9699874681808853,0.8314182551307714,0.0
1.9629054821250398,2.9295835718759626,0.5238197908925805,0.0
2.3875703549400455,2.786106274449228,-0.004991451962702307,0.0
2.460058208439885,2.6323429088493264,-0.32675801917511316,0.0
2.0350027084599294,2.361889909687408,-0.20192322751318037,0.0
2.020362159235895,2.220081989064771,-0.303052953661836,0.0
2.181914266854877,1.8922539764579192,-0.6873916360178044,0.0
2.2936995308060553,1.5693751249593084,-1.2889221751375117,0.0
2.1800643200943473,1.3692438618056901,-1.6783843974404513,0.0
1.799257702132472,1.0853126504999764,-1.6517151818685674,0.0
1.223188240087993,0.4928117915497068,-1.6897952935094174,0.0
1.7874654920937205,-0.05665075165958112,-0.9013411563661807,0.0
2.307691689355108,-0.03299327685621931,-1.0276905259736322,0.0
2.7100395200457124,-0.029396792412826882,-0.555681030562351,0.0
3.2385317249802177,-0.43122802721439385,-0.6189779055207507,0.0
3.39720669927598,-0.6387636612350868,-0.5649773288289187,0.0
3.5984185641197413,-0.6572531037610729,-0.1753293000248028,0.0
3.572865484551724,-0.7241100528402238,0.2350836335284885,0.0
3.2265899206170547,-1.0232663188388527,-0.028764475875224203,0.0
3.2831243883980443,-0.9126821841666153,0.3788709186041517,0.0
3.284872134615282,-0.906242876762348,0.6517184230926368,0.0
2.0925055122346374,2.99152354561284,0.48751694033987947,0.0
1.9863122382076457,2.7085205817660776,0.24044777314215654,0.0
2.1235247715144876,2.5720770444664054,-0.0019937095271118145,0.0
1.9802425537847679,2.033598209356933,-0.38814381142079196,0.0
2.0157695752256717,1.512994096499926,-0.9611113543559504,0.0
1.6080772983602247,1.2855763438409373,-1.0311455603456303,0.0
1.5240968370176193,1.1304032336342347,-0.774622139637758,0.0
2.0799883308505858,0.5761823948110962,-0.5087212222169134,0.0
1.8276247207856147,0.6055022514508511,-0.43457066711185827,0.0
1.7462028876181865,0.22338978125393016,0.1459560579678599,0.0
2.191750860895801,-0.131396547506455,0.08390385296666794,0.0
2.289180660286818,-0.06672780218779245,-0.11159526776171956,0.0
2.2883497274627955,-0.3463016714212234,0.23361820465829058,0.0
2.3643594605971936,-0.6973731461235243,0.6137930464455305,0.0
2.4785802349803268,-0.7574302783777299,0.9130087222740906,0.0
2.4468715648559836,-0.9725382310797986,0.9765110037717029,0.0
2.3960625207767516,-0.9079884562567442,1.2234292979131967,0.0
2.2639051168137154,-0.8418821556286427,1.4731878808872187,0.0
2.2320390941759336,-0.9190750468159277,1.5065563737084586,0.0
0.8698089128901348,3.0293571143707823,0.978828665542353,0.0
1.1223441973981831,3.009740970799,0.9718455912324007,0.0
1.1684471011882593,3.07467497888451,0.572544204991317,0.0
0.9642277763515268,3.063752063948378,0.1642530109591384,0.0
1.3819194665256196,2.5375907028079023,-0.3360161942041269,0.0
1.5032653074478515,2.3421422491125625,-0.7239545909308953,0.0
1.3239329916670337,1.351550495987705,-1.2348558554788351,0.0
1.6160355607992194,1.150163430993803,-1.4939701720856848,0.0
1.0517707032892367,1.1947704837730848,-1.524665417133998,0.0
0.3988661291147144,0.9561482458809482,-1.2846702969881894,0.0
0.817869350055201,0.36734312627230764,-0.7042615080748962,0.0
1.4336981852000859,-0.13507233397856885,-0.47972020065262466,0.0
1.8884784518950462,-0.5297204715642315,-0.1041350855096735,0.0
2.22473251248177,-0.8316503377091298,0.2920710034744817,0.0
2.553138428633809,-1.0796877481379767,0.5288313589961502,0.0
3.061705917512913,-1.136004879625973,0.739491948074475,0.0
2.979151562233883,2.5074428059873846,0.67785450108618,0.0
3.4124137994330774,2.111172070887724,-0.33539287725267075,0.0
3.402170700783171,2.0646042944556453,-0.6524557511396588,0.0
3.210245257128271,1.776970510361304,-1.198104944413868,0.0
3.336952192214501,1.4807147601593698,-2.0396850435790608,0.0
3.243185935074595,1.1150349982634957,-1.9570362136988138,0.0
2.991416919369252,0.7307175800977144,-1.949421189671719,0.0
2.778789461169756,0.34875045160615287,-2.1996306962303414,0.0
3.1159971744582218,0.1884332757850996,-1.9943811514938177,0.0
3.749751749261234,-0.19915516288475474,-1.6818538223109079,0.0
3.8836279871487154,-0.5936589376483671,-1.471512338049892,0.0
3.589435902611521,-0.8307848341254496,-1.3057698790455095,0.0
4.070237341837527,-0.9224730747693399,-1.0406598812382992,0.0
4.363518324337118,-1.1267336586425225,-0.7747847560360731,0.0
4.219714008254335,-1.3902905887795454,-0.5270367600074839,0.0
4.318055154114163,-1.5376071228127581,-0.4902253517528689,0.0
3.860920327713666,-1.8669203159408867,-0.29071979891364885,0.0
4.068725835706797,-1.7822202885454568,-0.07134244347737381,0.0
2.01562746212623,2.898360839184181,0.7621646145568816,0.0
2.116325427260741,2.9864925076867763,0.632387364400845,0.0
1.26863516968421,2.369497288571617,0.3018440646922574,0.0
1.678948377261819,3.0237788155777467,0.2876011983398283,0.0
1.5362377773257156,2.8739587316295556,-0.20261201812069324,0.0
1.239728390002516,2.168219151903054,-0.710806051568701,0.0
1.3812434675214256,2.1944983580763373,-1.101886969613694,0.0
1.186074354183114,1.4348741521459496,-1.5723764970045637,0.0
1.490839349302793,1.1523771446857538,-1.637249212115906,0.0
1.6381052308468738,0.6361524062422949,-1.978685346453172,0.0
2.1310174999573395,0.5964832469049005,-1.6676936258666715,0.0
1.9936931873181583,-0.16119115856208827,-1.1535342988215813,0.0
2.6296419579786074,-0.2106525198744353,-0.3775941164104394,0.0
2.748717063065934,-0.615671021951997,0.052150232613636154,0.0
2.7606200030215207,-0.8067167311250828,0.4517578265540309,0.0
2.8772465540203567,-0.6690900388541431,1.2011440113099245,0.0
2.796402158370997,-0.7243206524915364,1.8227274970664504,0.0
2.8685613531766827,-0.7709456657001484,2.232798097033309,0.0
1.8294982798879635,2.586898094949902,0.33557624398154917,0.0
2.0015095347244247,2.285175112375582,-0.003559668527925446,0.0
1.9131495026476306,2.2614616968811005,-0.21432768682553077,0.0
1.8450315298488584,2.2375467176729953,-0.5343093208873142,0.0
1.7641841468572441,1.7296268878089325,-0.8493806491508635,0.0
1.7337109026417352,1.4074105709362426,-0.9842646935005012,0.0
1.7270602493504508,1.0849790160438963,-0.8734597558878944,0.0
1.9792023938462542,0.6592424146382873,-0.5644718415505325,0.0
2.2611118634917746,0.22246261237251122,-0.38188273538486356,0.0
2.369628354413761,-0.24396679345230865,-0.383918025329822,0.0
2.6111856455521587,-0.40437819111942663,-0.2981152688162026,0.0
2.738435340183576,-0.5426784981935304,-0.1313834422333463,0.0
2.905119188186188,-0.7396304390353164,0.3532024769341064,0.0
2.666647118092839,-1.1723904576821058,0.7027764903836144,0.0
2.8970909104165665,-1.308346578592541,1.3417398835542582,0.0
1.3592055638404315,2.671244469047145,1.1045941558666195,0.0
1.774183226449732,2.3891211364175065,0.6222731910332198,0.0
1.7911168825786163,2.248158711850006,0.18109240542248123,0.0
1.6255315777915174,1.9475860687836453,-0.3718046659195576,0.0
1.8431577138186834,1.5916511569213112,-0.5089253630362892,0.0
1.7582793259107732,1.4017632733374223,-0.719798284154278,0.0
1.8954111041876476,1.276687598133239,-1.0773910144948184,0.0
1.6928000602854312,0.8015854462205144,-1.41754715347009,0.0
1.3300300174354116,0.24426077751279282,-1.2022316858518218,0.0
2.004576011149451,0.018385981610212935,-1.0444368726505036,0.0
2.236944376986704,-0.5391827497881979,-0.5450318502504992,0.0
2.2055408486385413,-0.9943080717383106,-0.07881092892325114,0.0
2.2886828881559538,-1.1124540871488537,0.5689320128153533,0.0
2.3113881633609203,-1.3145620663921291,1.5677248909375054,0.0
2.371134949390087,-1.4299608024831134,2.4956376556340314,0.0
2.4768295240094536,-1.6774239416936427,3.165213161054708,0.0
1.3545598491051054,2.998046104899996,0.34218930134697345,0.0
1.5194063198014638,2.84397655314492,0.6596090628624331,0.0
1.1290003290103339,2.5873886908015256,0.7552831007850938,0.0
1.4674672463018252,2.29427364013664,-0.17194272453802892,0.0
1.6899040421592617,1.607078587108805,-1.047702813954521,0.0
1.5354981483096684,1.8674033287216572,-1.1881723307686185,0.0
0.9298107210198565,1.4837565533502528,-1.336606981840307,0.0
1.0114996466629902,1.2522849675654297,-1.309528767172992,0.0
1.1928069722670966,0.817484489056243,-0.8337102282533794,0.0
1.2460666771550808,0.6559745986560166,-0.37537354278899143,0.0
1.6628243598144816,-0.0210372861501026,-0.18372571658693368,0.0
2.1707871611618876,-0.49440701316216,0.14167596771483537,0.0
2.6012242870806257,-0.72104416444126,0.30904320627509096,0.0
2.4669972737343793,-1.2168483271205417,0.5616005052587869,0.0
2.7189259174294085,-0.958140093914934,1.4098707134128707,0.0
2.7456709147753218,-1.0512415109744806,1.8150072618150506,0.0
2.770436554196822,-1.1028266679555896,2.134409998781495,0.0
2.650224798920308,-1.1156364181790324,2.4481635826358477,0.0
1.3951203318458378,2.9796585535691373,1.436453505358975,0.0
1.1985495126844543,2.8525197111709755,0.8289149873144204,0.0
1.3217084933799754,3.0831654970909725,0.7957425998332602,0.0
1.2311646981476854,2.9377344789546784,0.3304056476932839,0.0
1.2061846068599458,2.455142797383474,0.18610791782555666,0.0
1.3160915126360044,1.7233962985694087,0.09706641963998804,0.0
1.6181494643075904,1.74064285490967,-0.4845307856482143,0.0
1.3875794745022052,1.3251422016073822,-1.1056683294578096,0.0
1.6583114625424478,0.40241143380796707,-1.286760262638535,0.0
2.0127698413795154,-0.049639186652318854,-1.3041592229837702,0.0
2.3172357202179596,-0.3715716515599802,-1.139207527771637,0.0
2.6688966102792455,-0.09910624192594238,-0.7217609127204387,0.0
2.3818195683329777,-0.2438139989153744,-0.46682406695022116,0.0
2.298881973931539,-0.15313035148594017,-0.47322985617321883,0.0
1.902429091074549,-0.6420264027603936,-0.031836055072499966,0.0
2.1526400281953064,-0.7506146382389353,0.6657555541522928,0.0
2.1150784606053983,-0.9042196352135699,0.9448487733787551,0.0
1.5862687512191955,-1.3653871403650861,1.1349813371184914,0.0
2.1129662448245123,-1.1157569760508708,1.3118679574862784,0.0
2.048174729649415,2.8442771256884085,-0.2977903119201927,0.0
1.7858649867534115,2.582414972081341,-0.6491168275959442,0.0
1.7153319473696025,2.292410850104732,-0.7535048163687107,0.0
1.6618261188024626,2.1624353980830486,-1.033839233233899,0.0
1.7530725813737291,2.1741134800844653,-1.5726971154341371,0.0
1.74861652910002,1.8881085444461982,-2.0039248550636355,0.0
1.6650554109782465,1.2429799370744792,-1.7603423754191894,0.0
2.115451439914892,0.5594824188001964,-1.3519740624238061,0.0
2.399450079339376,0.20025589346958741,-1.2849383395524299,0.0
2.599904076396038,-0.17725769435254066,-1.4269929764224876,0.0
2.2310375925837893,-0.7634442018863487,-1.4830022601318165,0.0
2.2085101492397246,-0.8703166643922549,-1.1078560510469226,0.0
2.525273320066835,-0.8215316123147551,-0.5034883983826527,0.0
2.6409440724982445,-0.9576754029696237,0.01646963733328042,0.0
3.090797596238687,-0.9972041574016379,0.591213578180389,0.0
3.3218868614591863,-1.0926053354289658,0.8487408915902194,0.0
2.023087952870109,2.419301621841361,-0.5026774102889074,0.0
2.08877920502555,2.0929297514810274,-0.8227028195555748,0.0
2.1245937223320905,2.0579120706934844,-0.8305001995603692,0.0
1.777875346769431,1.3103933110871298,-1.2978614519826313,0.0
2.0328066754803764,1.1045379817245908,-1.4077205260612862,0.0
2.1051006776129206,0.6570010378400675,-1.58998575603186,0.0
2.0246972539019366,0.14552376447037124,-1.6069209206158612,0.0
2.0212690183948316,-0.07704009468846197,-1.1997525625607122,0.0
2.630157502026296,-0.45826334813889014,-0.5799467863478064,0.0
3.2262339579545634,-0.7756037619262369,-0.23765204703532578,0.0
3.3158454046649637,-1.031675853337654,0.094591945305975,0.0
3.4594797550372727,-1.061987925692173,0.6132546298111147,0.0
3.272731670982279,-1.1939983850259024,0.8861298817612555,0.0
3.44245160132376,-1.1422820951017119,1.2443345792530687,0.0
3.312413285482041,-1.0562497487848448,1.5652628476952868,0.0
2.915618543493162,-1.319248165052155,1.5646036257442986,0.0
1.2238869826077996,1.8980191346119577,-0.11100613676836239,0.0
1.395235365287355,1.6872997401553218,-0.3980956220318537,0.0
1.4114214947478523,1.4417221878156234,-0.2876338720969799,0.0
1.6456091371999013,1.3605832692803008,-0.47751265694029843,0.0
1.829598667914576,0.8432196647601587,-0.8633544066668838,0.0
2.0108432082213676,0.5306865791432285,-1.0321862380570275,0.0
1.795228456095996,-0.059661657385458165,-1.0225600601855254,0.0
1.6648349182475912,-0.22823142953123499,-0.8173805598531064,0.0
2.167114804190152,-0.634440844784271,-0.16289392832901273,0.0
2.490438006463085,-1.060155140447446,0.07246683082743295,0.0
2.6626289012454847,-1.1046818392186097,0.35001753424411425,0.0
2.712095270396753,-1.1061997950716203,0.5497904448878188,0.0
2.756283800472174,-1.1888981610918123,0.8127184929328141,0.0
2.607426955638807,-1.4493230729089166,1.0565551912700712,0.0
2.743377886159705,-1.3230959097121748,1.4477497947111608,0.0
2.6861080806334807,-1.3699834093244276,1.9612086538404383,0.0
2.6366664600262113,-1.4603527020595668,2.3153457283496417,0.0
2.452711103678206,-1.833092692778909,2.533296696937568,0.0
1.8396062434671316,1.5286660677845487,-1.3748144750246,0.0
1.8284790726245477,1.0567026420220351,-1.5386090571430349,0.0
1.6774307484288977,0.626983585994478,-1.8671299064766025,0.0
1.7434893497923516,0.30709622117675694,-1.964865238631669,0.0
2.3200780194918837,0.08891415290160137,-1.9476538786712239,0.0
3.0921024232038,-0.17888510683733783,-1.4957624554231046,0.0
3.052350257867686,-0.5805195177693,-1.25974807361424,0.0
3.1059254586775706,-0.8779692868079609,-1.1282771513190375,0.0
3.2709286276614717,-1.0581403613463762,-0.7323679099980726,0.0
3.279662771834456,-1.175951243075724,-0.1616044645872021,0.0
3.1374359605496194,-1.3664654839784613,0.1531618956690958,0.0
3.2667603783390877,-1.4586655371850352,0.6271620273312655,0.0
3.344321197732853,-1.5622991332796106,0.8281098325719474,0.0
2.992861417760747,-1.768315975530238,1.1622668781325478,0.0
2.076152787618577,2.611837382697584,0.18733611248934226,0.0
2.1011308621702534,2.470417526661336,-0.25796225246736293,0.0
2.090230399626632,2.1220092709252136,-0.6633394172115641,0.0
1.8026427794360849,1.5656559486205246,-1.2446805810958679,0.0
2.2813742239709307,1.512375049319295,-1.1083412471557232,0.0
2.325179020704885,0.8838317297682986,-1.105689363751311,0.0
2.3714508264354315,0.3131192581085804,-1.1819728348309435,0.0
2.3611641574967464,-0.07492064232761354,-1.1733465906666019,0.0
2.356756351094102,-0.4466682833060747,-0.958653961015074,0.0
2.5372072743687766,-0.704092183039745,-0.18587500161665843,0.0
2.703465385721388,-0.75666889822903,0.3882242692504469,0.0
2.528491097330976,-1.1199120659308828,0.8862168580037529,0.0
2.507311556332211,-1.3001567964229817,1.4815784161218881,0.0
2.6137666490599543,-1.2129956511237738,1.8757265383854862,0.0
2.788621456978448,-1.1709875190517494,2.122748868623946,0.0
2.401093006530174,-1.5910944896735653,2.110792065078427,0.0
1.6445865378774662,2.8555137233933703,0.8912621367084786,0.0
1.8972536066359806,2.545353040400095,0.11213468182458794,0.0
1.94461077710465,2.2802711341039186,-0.7642109973084399,0.0
2.027912163561388,2.334616165077313,-0.5408151317282233,0.0
1.7809308680330482,2.0935894801531374,-0.46014585209997505,0.0
1.6633653644197255,1.7033547051491555,-0.8269899150275749,0.0
1.6328243150940114,1.4467298422989057,-1.1660019833779418,0.0
1.7148683343024371,1.0452876697570348,-1.3362139904334938,0.0
2.1788742468519153,0.6027885816614383,-1.581381519632203,0.0
2.5845519906233183,-0.007130258233183525,-1.2816541609073968,0.0
2.416964581726845,-0.47643036242699094,-0.7890428994438072,0.0
2.2417428301818743,-0.4380156971872554,-0.23894832607181896,0.0
2.2292459167011534,-0.4859758761487241,0.047038867952175184,0.0
2.159307886800774,-0.9312695632374103,0.37309279665040435,0.0
2.525106268723209,-1.287457098107429,0.5570353387226988,0.0
2.9215897118030125,-1.5110866466212962,0.5461107304451265,0.0
3.047653810413386,-1.6712764294168958,1.0085929550178228,0.0
2.9722741413833442,-1.9175994530237308,1.3378615144687067,0.0
2.9641296768506664,-1.7998306491762985,1.6414371078160404,0.0
0.9753848480483465,3.458358998166328,-0.04614886900616986,0.0
0.9309394533455659,3.3745302249838334,-0.5851931607605124,0.0
1.2175886564334322,2.764462257395636,-0.9406226478651999,0.0
1.690364280578989,2.436795333282695,-0.8638281444572455,0.0
2.1248364924740493,2.1013351926514745,-1.3524164393703506,0.0
2.3818124247240235,1.5872231787924043,-1.6715981890707794,0.0
1.9863346375948399,1.00420120256614,-1.707181787177572,0.0
2.231548312982565,0.500643254842384,-1.5949406042725178,0.0
2.6789015360819244,0.12329484161109708,-1.7016273968344418,0.0
3.1199065035747706,-0.2504527033825653,-2.02334318752311,0.0
3.274260238523847,-0.5861029863809015,-1.7224175915389024,0.0
3.2897639733577333,-0.9140495095828693,-1.4026534815909293,0.0
3.3523420428207937,-1.1463856007704842,-0.8838693022883782,0.0
3.446838104738433,-1.402363069937195,-0.46799726229729416,0.0
3.496952384265907,-1.6196842202635386,-0.45409253120348037,0.0
3.273365895485743,-1.8102533080422547,-0.11261058885572027,0.0
3.327344561364181,-1.8452879646021878,0.026028525904349762,0.0
3.499873495751018,-1.8329599251711033,0.25267950007740775,0.0
3.407724732949274,-1.8094716574381213,0.674883442131197,0.0
2.9601877977459834,-2.0963506634184403,0.9582717459104138,0.0
3.370076748860079,-1.8928659201972504,1.384913102080008,0.0
3.3002202876709212,-2.0737816731542202,1.5703242956197847,0.0
3.33670044406252,-2.18977401187623,1.7802948284801274,0.0
1.9731003228094202,3.0873830100319135,0.23940538076531961,0.0
2.038430776592032,2.7892323398410395,-0.15659100681249086,0.0
1.5757478726290908,2.176680324093094,-0.5672291819112913,0.0
2.047501350856683,2.2223818310416794,-0.8048636790487314,0.0
1.9364727379429607,1.6741675409233423,-1.042855110662037,0.0
1.8505594307141704,1.3541415721832648,-1.0879762990568593,0.0
1.9357208539858801,1.0282758617572183,-1.1976840157966744,0.0
2.208787409285346,0.7416492474435358,-1.011532489913924,0.0
